supplier_id,orders,revenue,freight,late_rate,cancel_rate,bad_review_rate,freight_burden,demand_volatility,revenue_share,risk_score,risk_quintile
b2479f944e1b90cf8a5de1bbfde284d6,103,4752.509999999984,2239.709999999998,0.1188118811881188,0.009708737864077669,0.3106796116504854,0.47126886634641607,0.40980929674172295,0.0004257548087202334,77.9,5
2089a6d640999f9b9141ac719b2af596,44,8830.82,695.1199999999998,0.12195121951219512,0.022727272727272728,0.29545454545454547,0.0787152268985213,0.8345170656028366,0.0007911112401536922,77.5,5
75d34ebb1bd0bd7dde40dd507b8169c3,62,15048.279999999988,1431.2300000000002,0.12280701754385964,0.016129032258064516,0.24193548387096775,0.0951092084942599,0.8172661974295634,0.0013481039646352202,76.9,5
39d54ff918774174706fb065d7f9dc07,23,1593.59,363.3999999999999,0.09090909090909091,0.043478260869565216,0.2608695652173913,0.22803857955935963,0.6287727073214292,0.00014276216265267806,76.5,5
cd68562d3f44870c08922d380acae552,125,18569.7,2207.4899999999993,0.1557377049180328,0.008,0.192,0.11887591075784743,0.829329046076807,0.0016635712647615987,76.2,5
5343d0649eca2a983820bfe93fc4d17e,71,10000.639999999998,2392.5900000000006,0.1,0.014084507042253521,0.2535211267605634,0.23924368840394228,0.6154968713760717,0.0008959098603222146,76.2,5
c3867b4666c7d76867627c2f7fb22e21,245,37153.40000000002,5043.779999999998,0.10964912280701754,0.02040816326530612,0.21224489795918366,0.13575554323426645,0.8162721070293575,0.003328396723059264,76.0,5
4c8b8048e33af2bf94f2eb547746a916,23,2020.7299999999998,438.08000000000004,0.10526315789473684,0.17391304347826086,0.43478260869565216,0.2167929411648266,0.5187110193673414,0.00018102760743801487,75.7,5
a17f621c590ea0fab3d5d883e1630ec6,65,2778.579999999998,1122.96,0.06349206349206349,0.03076923076923077,0.2,0.4041488818029356,0.7394224517352563,0.0002489197911027792,75.6,5
cd06602b43d8800bd0afad514919d35c,44,2588.07,747.2600000000001,0.046511627906976744,0.022727272727272728,0.2727272727272727,0.28873253041841995,0.9767818156918935,0.00023185290463451487,75.4,5
66e0557ecc2b4dbea057e93f215f68d8,31,12480.0,497.9900000000001,0.2,0.03225806451612903,0.16129032258064516,0.039903044871794885,0.9053993305385326,0.0011180239521491866,74.9,5
ef506c96320abeedfb894c34db06f478,324,9771.429999999948,5197.000000000006,0.07911392405063292,0.0030864197530864196,0.17592592592592593,0.5318566473893825,0.6790418801539476,0.0008753760245792522,74.3,5
8e6cc767478edae941d9bd9eb778d77a,106,6830.579999999994,2284.8299999999995,0.06,0.018867924528301886,0.20754716981132076,0.3345001449364478,0.7573249569709313,0.0006119192345409603,74.2,5
99eaacc9e6046db1c82b163c5f84869f,66,13139.169999999996,1135.3500000000001,0.1111111111111111,0.015151515151515152,0.21212121212121213,0.08640956772764188,0.8545630383279712,0.0011770758630897456,74.1,5
0cbcee27c791afa0cdcb08587a2013a8,39,5324.15,817.16,0.10810810810810811,0.02564102564102564,0.1794871794871795,0.15348177643379696,0.7512864268709545,0.0004769653225028118,73.5,5
432c37c9dfba871172ec162e20118b8c,46,2968.87,969.6700000000001,0.09090909090909091,0.021739130434782608,0.15217391304347827,0.3266124821901936,0.6475869909612875,0.0002659669688154772,72.6,5
1f50f920176fa81dab994f9023523100,1404,106939.20999999759,35165.769999999335,0.08863473909935668,0.0007122507122507123,0.14316239316239315,0.3288388795840191,0.764632903266328,0.009580176138133743,72.4,5
1dfe5347016252a7884b694d4f10f5c4,21,1693.5,436.2299999999999,0.25,0.0,0.3333333333333333,0.25759078830823734,0.8989790127172729,0.0001517126252375519,72.3,5
54965bbe3e4f07ae045b90b0b8541f52,78,10961.299999999985,2203.5399999999995,0.3013698630136986,0.0,0.47435897435897434,0.20102907501847433,1.1418536321662491,0.000981970829061928,71.7,5
f457c46070d02cadd8a68551231220dd,199,19092.999999999996,3714.2200000000003,0.05641025641025641,0.01507537688442211,0.22110552763819097,0.1945330749489342,0.9152168844453018,0.0017104512274346486,71.7,5
4aba391bc3b88717ce08eb11e44937b2,29,7595.869999999999,839.3399999999999,0.14814814814814814,0.034482758620689655,0.20689655172413793,0.11049952145047243,0.5775561838139661,0.000680477932484891,71.6,5
